read_count, 3856.00
write_count, 10458.20
read_bytes, 142903296.00
write_bytes, 4381531340.80
read_time, 1529.00
write_time, 24226.00
read_merged_count, 4140.00
write_merged_count, 2463.60
busy_time, 34578.00
